"time"; "type"; "msg per second"; "mean"; "median"; "90% percentile"; "99% percentile"; "max";
22:01:55; 101; 43; 241.1627906976744; 240; 256; 331; 331;
22:01:55; 103; 43; 219.72093023255815; 210; 260; 331; 331;
22:01:55; 109; 6; 252.5; 244; 310; 310; 310;
22:01:56; 111; 7; 239.71428571428572; 219; 297; 297; 297;
22:01:56; 101; 54; 244.8148148148148; 245; 274; 309; 309;
22:01:56; 103; 49; 218.0408163265306; 210; 272; 351; 351;
22:01:56; 129; 1; 315.0; 315; 315; 315; 315;
22:01:56; 109; 7; 242.85714285714286; 242; 258; 258; 258;
22:01:57; 111; 1; 220.0; 220; 220; 220; 220;
22:01:57; 101; 51; 246.7843137254902; 247; 269; 339; 339;
22:01:57; 103; 51; 218.2156862745098; 211; 261; 394; 394;
22:01:57; 109; 1; 238.0; 238; 238; 238; 238;
22:01:58; 111; 5; 228.8; 219; 271; 271; 271;
22:01:58; 101; 75; 251.6; 247; 285; 339; 339;
22:01:58; 103; 81; 221.77777777777777; 212; 267; 327; 327;
22:01:58; 109; 5; 245.2; 245; 252; 252; 252;
22:01:59; 111; 1; 215.0; 215; 215; 215; 215;
22:01:59; 101; 51; 247.7843137254902; 247; 274; 320; 320;
22:01:59; 103; 45; 211.64444444444445; 209; 260; 277; 277;
22:01:59; 109; 1; 263.0; 263; 263; 263; 263;
22:02:00; 111; 14; 214.85714285714286; 209; 250; 255; 255;
22:02:00; 101; 48; 245.79166666666666; 243; 290; 312; 312;
22:02:00; 103; 52; 215.65384615384616; 212; 245; 321; 321;
22:02:00; 109; 15; 300.2; 283; 375; 453; 453;
22:02:01; 111; 1; 202.0; 202; 202; 202; 202;
22:02:01; 101; 39; 237.4102564102564; 238; 256; 311; 311;
22:02:01; 103; 40; 205.85; 209; 219; 227; 227;
22:02:01; 109; 1; 271.0; 271; 271; 271; 271;
22:02:02; 111; 1; 217.0; 217; 217; 217; 217;
22:02:02; 101; 40; 243.125; 245; 271; 303; 303;
22:02:02; 103; 42; 212.1904761904762; 209; 220; 332; 332;
22:02:02; 109; 1; 259.0; 259; 259; 259; 259;
22:02:03; 101; 38; 241.8421052631579; 237; 270; 297; 297;
22:02:03; 103; 38; 210.1578947368421; 211; 235; 286; 286;
22:02:03; 129; 1; 252.0; 252; 252; 252; 252;
22:02:04; 101; 46; 242.95652173913044; 241; 268; 330; 330;
22:02:04; 103; 44; 215.20454545454547; 211; 254; 367; 367;
22:02:05; 101; 54; 244.8148148148148; 243; 266; 323; 323;
22:02:05; 103; 47; 216.7872340425532; 210; 258; 349; 349;
22:02:05; 129; 1; 258.0; 258; 258; 258; 258;
22:02:06; 101; 52; 247.32692307692307; 244; 285; 330; 330;
22:02:06; 103; 54; 216.5; 211; 272; 417; 417;
22:02:07; 111; 1; 294.0; 294; 294; 294; 294;
22:02:07; 101; 38; 244.89473684210526; 243; 272; 321; 321;
22:02:07; 103; 32; 210.15625; 210; 220; 259; 259;
22:02:07; 109; 1; 242.0; 242; 242; 242; 242;
22:02:08; 101; 41; 244.5609756097561; 242; 267; 300; 300;
22:02:08; 103; 39; 210.43589743589743; 211; 232; 280; 280;
22:02:09; 101; 30; 248.73333333333332; 246; 312; 331; 331;
22:02:09; 103; 31; 214.16129032258064; 210; 238; 377; 377;
22:02:10; 111; 5; 224.6; 223; 263; 263; 263;
22:02:10; 101; 46; 244.15217391304347; 244; 263; 299; 299;
22:02:10; 103; 40; 215.825; 213; 258; 277; 277;
22:02:10; 129; 1; 262.0; 262; 262; 262; 262;
22:02:10; 109; 3; 261.3333333333333; 263; 272; 272; 272;
22:02:11; 101; 55; 245.0909090909091; 242; 267; 328; 328;
22:02:11; 103; 50; 219.06; 211; 241; 511; 511;
22:02:12; 101; 48; 243.54166666666666; 241; 270; 326; 326;
22:02:12; 103; 48; 212.02083333333334; 214; 233; 299; 299;
22:02:13; 101; 58; 241.31034482758622; 242; 261; 316; 316;
22:02:13; 103; 60; 224.36666666666667; 214; 273; 532; 532;
22:02:14; 101; 32; 245.21875; 244; 265; 292; 292;
22:02:14; 103; 32; 212.625; 210; 226; 286; 286;
22:02:15; 111; 16; 238.5; 231; 276; 453; 453;
22:02:15; 101; 48; 250.8125; 243; 294; 342; 342;
22:02:15; 103; 45; 217.2888888888889; 213; 257; 332; 332;
22:02:15; 109; 15; 276.53333333333336; 268; 338; 341; 341;
22:02:16; 101; 54; 245.33333333333334; 243; 269; 310; 310;
22:02:16; 103; 54; 217.09259259259258; 210; 255; 363; 363;
22:02:16; 109; 3; 265.6666666666667; 278; 281; 281; 281;
22:02:17; 101; 36; 245.66666666666666; 245; 275; 345; 345;
22:02:17; 103; 34; 212.11764705882354; 211; 229; 276; 276;
22:02:17; 109; 1; 307.0; 307; 307; 307; 307;
22:02:18; 101; 36; 242.38888888888889; 244; 263; 331; 331;
22:02:18; 103; 37; 210.40540540540542; 211; 217; 254; 254;
22:02:19; 101; 38; 242.26315789473685; 244; 264; 281; 281;
22:02:19; 103; 40; 202.3; 207; 225; 247; 247;
22:02:19; 109; 1; 246.0; 246; 246; 246; 246;
22:02:20; 101; 39; 238.76923076923077; 238; 263; 331; 331;
22:02:20; 103; 41; 211.53658536585365; 211; 226; 336; 336;
22:02:21; 111; 1; 226.0; 226; 226; 226; 226;
22:02:21; 101; 45; 241.04444444444445; 242; 263; 283; 283;
22:02:21; 103; 42; 215.66666666666666; 212; 237; 258; 258;
22:02:21; 109; 1; 263.0; 263; 263; 263; 263;
22:02:22; 101; 79; 248.39240506329114; 242; 276; 359; 359;
22:02:22; 103; 79; 226.32911392405063; 211; 278; 512; 512;
22:02:22; 129; 1; 395.0; 395; 395; 395; 395;
22:02:23; 101; 42; 242.38095238095238; 240; 277; 307; 307;
22:02:23; 103; 38; 211.26315789473685; 211; 241; 289; 289;
22:02:24; 101; 38; 243.76315789473685; 241; 286; 317; 317;
22:02:24; 103; 37; 213.48648648648648; 210; 228; 327; 327;
22:02:25; 111; 1; 269.0; 269; 269; 269; 269;
22:02:25; 101; 38; 243.10526315789474; 245; 266; 295; 295;
22:02:25; 103; 36; 210.88888888888889; 211; 233; 267; 267;
22:02:25; 109; 1; 270.0; 270; 270; 270; 270;
22:02:26; 101; 43; 241.95348837209303; 240; 262; 333; 333;
22:02:26; 103; 41; 210.70731707317074; 210; 234; 265; 265;
22:02:27; 101; 43; 254.13953488372093; 250; 297; 456; 456;
22:02:27; 103; 42; 206.9047619047619; 205; 239; 329; 329;
22:02:28; 101; 43; 241.25581395348837; 242; 254; 328; 328;
22:02:28; 103; 49; 210.6122448979592; 209; 229; 297; 297;
22:02:28; 129; 1; 265.0; 265; 265; 265; 265;
22:02:29; 111; 1; 211.0; 211; 211; 211; 211;
22:02:29; 101; 37; 247.2972972972973; 247; 276; 331; 331;
22:02:29; 103; 37; 212.94594594594594; 212; 256; 327; 327;
22:02:30; 101; 44; 243.6590909090909; 244; 275; 289; 289;
22:02:30; 103; 41; 208.65853658536585; 210; 225; 255; 255;
22:02:30; 109; 1; 255.0; 255; 255; 255; 255;
22:02:31; 111; 14; 219.64285714285714; 214; 266; 293; 293;
22:02:31; 101; 40; 249.775; 246; 285; 323; 323;
22:02:31; 103; 40; 230.125; 215; 327; 396; 396;
22:02:31; 109; 14; 275.2857142857143; 272; 328; 355; 355;
22:02:32; 101; 38; 241.1315789473684; 244; 258; 319; 319;
22:02:32; 103; 37; 212.56756756756758; 212; 244; 273; 273;
22:02:33; 101; 47; 240.40425531914894; 243; 265; 292; 292;
22:02:33; 103; 48; 216.10416666666666; 211; 254; 331; 331;
22:02:34; 101; 43; 237.2093023255814; 240; 258; 274; 274;
22:02:34; 103; 42; 214.04761904761904; 210; 252; 268; 268;
22:02:35; 101; 38; 237.55263157894737; 238; 262; 284; 284;
22:02:35; 103; 40; 212.9; 211; 245; 307; 307;
22:02:36; 111; 3; 250.66666666666666; 238; 290; 290; 290;
22:02:36; 101; 49; 241.59183673469389; 241; 271; 308; 308;
22:02:36; 103; 52; 222.90384615384616; 212; 263; 490; 490;
22:02:36; 109; 3; 248.66666666666666; 247; 257; 257; 257;
22:02:37; 111; 4; 224.25; 228; 245; 245; 245;
22:02:37; 101; 44; 242.0681818181818; 242; 264; 310; 310;
22:02:37; 103; 41; 215.390243902439; 212; 235; 273; 273;
22:02:37; 109; 5; 248.8; 246; 276; 276; 276;
22:02:38; 101; 40; 245.7; 245; 271; 360; 360;
22:02:38; 103; 39; 211.66666666666666; 211; 238; 330; 330;
22:02:39; 101; 50; 247.38; 245; 270; 315; 315;
22:02:39; 103; 43; 213.72093023255815; 211; 238; 280; 280;
22:02:40; 111; 1; 228.0; 228; 228; 228; 228;
22:02:40; 101; 41; 247.1219512195122; 247; 269; 327; 327;
22:02:40; 103; 34; 210.11764705882354; 208; 225; 326; 326;
22:02:40; 109; 1; 242.0; 242; 242; 242; 242;
22:02:39; 103; 1; 214.0; 214; 214; 214; 214;
22:02:41; 101; 38; 242.02631578947367; 244; 262; 292; 292;
22:02:41; 103; 39; 219.0; 213; 275; 292; 292;
22:02:42; 111; 1; 216.0; 216; 216; 216; 216;
22:02:42; 101; 40; 247.1; 247; 270; 454; 454;
22:02:42; 103; 41; 210.2439024390244; 209; 229; 242; 242;
22:02:42; 109; 1; 249.0; 249; 249; 249; 249;
22:02:43; 101; 41; 246.9512195121951; 247; 262; 284; 284;
22:02:43; 103; 39; 218.3846153846154; 212; 246; 478; 478;
22:02:43; 109; 1; 247.0; 247; 247; 247; 247;
22:02:44; 101; 47; 244.48936170212767; 243; 266; 358; 358;
22:02:44; 103; 46; 212.30434782608697; 210; 243; 326; 326;
22:02:45; 111; 3; 225.0; 223; 237; 237; 237;
22:02:45; 101; 54; 248.2962962962963; 244; 275; 308; 308;
22:02:45; 103; 60; 227.9; 212; 261; 778; 778;
22:02:45; 129; 1; 331.0; 331; 331; 331; 331;
22:02:45; 109; 3; 249.33333333333334; 245; 271; 271; 271;
22:02:46; 111; 16; 220.375; 223; 264; 277; 277;
22:02:46; 101; 50; 249.66; 240; 303; 334; 334;
22:02:46; 103; 52; 217.21153846153845; 213; 252; 334; 334;
22:02:46; 109; 17; 274.1764705882353; 260; 314; 348; 348;
22:02:47; 101; 45; 241.0; 242; 268; 328; 328;
22:02:47; 103; 43; 209.25581395348837; 210; 226; 327; 327;
22:02:47; 129; 1; 294.0; 294; 294; 294; 294;
22:02:47; 109; 1; 250.0; 250; 250; 250; 250;
22:02:48; 111; 3; 215.33333333333334; 222; 225; 225; 225;
22:02:48; 101; 61; 242.9016393442623; 240; 270; 369; 369;
22:02:48; 103; 61; 216.27868852459017; 212; 253; 347; 347;
22:02:48; 109; 3; 241.33333333333334; 242; 244; 244; 244;
22:02:49; 101; 35; 239.2; 242; 261; 306; 306;
22:02:49; 103; 35; 207.5142857142857; 208; 229; 329; 329;
22:02:50; 101; 39; 240.25641025641025; 242; 262; 279; 279;
22:02:50; 103; 37; 206.6216216216216; 208; 222; 254; 254;
22:02:51; 101; 43; 240.72093023255815; 242; 265; 302; 302;
22:02:51; 103; 45; 219.93333333333334; 210; 247; 488; 488;
22:02:51; 109; 1; 252.0; 252; 252; 252; 252;
22:02:52; 111; 2; 211.5; 216; 216; 216; 216;
22:02:52; 101; 55; 247.4; 244; 285; 312; 312;
22:02:52; 103; 69; 223.7536231884058; 215; 268; 383; 383;
22:02:52; 129; 1; 379.0; 379; 379; 379; 379;
22:02:52; 109; 1; 247.0; 247; 247; 247; 247;
22:02:53; 101; 58; 246.43103448275863; 243; 272; 322; 322;
22:02:53; 103; 57; 225.17543859649123; 212; 281; 408; 408;
22:02:53; 109; 1; 247.0; 247; 247; 247; 247;
22:02:54; 111; 1; 227.0; 227; 227; 227; 227;
22:02:54; 101; 36; 243.08333333333334; 246; 262; 274; 274;
22:02:54; 103; 37; 212.56756756756758; 211; 233; 264; 264;
22:02:55; 111; 1; 206.0; 206; 206; 206; 206;
22:02:55; 101; 48; 247.79166666666666; 245; 288; 325; 325;
22:02:55; 103; 51; 209.1764705882353; 209; 235; 327; 327;
22:02:55; 109; 1; 253.0; 253; 253; 253; 253;
22:02:56; 101; 45; 243.48888888888888; 245; 264; 288; 288;
22:02:56; 103; 42; 208.16666666666666; 210; 220; 273; 273;
22:02:57; 101; 54; 242.66666666666666; 242; 265; 326; 326;
22:02:57; 103; 59; 213.67796610169492; 209; 253; 327; 327;
22:02:58; 111; 1; 206.0; 206; 206; 206; 206;
22:02:58; 101; 44; 243.97727272727272; 243; 265; 325; 325;
22:02:58; 103; 37; 205.51351351351352; 210; 226; 262; 262;
22:02:58; 109; 1; 249.0; 249; 249; 249; 249;
22:02:59; 111; 1; 222.0; 222; 222; 222; 222;
22:02:59; 101; 45; 244.04444444444445; 240; 272; 333; 333;
22:02:59; 103; 36; 215.27777777777777; 212; 248; 305; 305;
22:02:57; 101; 1; 244.0; 244; 244; 244; 244;
22:03:00; 101; 38; 238.57894736842104; 239; 256; 298; 298;
22:03:00; 103; 46; 214.54347826086956; 210; 231; 482; 482;
22:03:01; 111; 17; 208.47058823529412; 192; 255; 258; 258;
22:03:01; 101; 35; 247.2; 242; 280; 358; 358;
22:03:01; 103; 31; 217.48387096774192; 208; 273; 346; 346;
22:03:01; 109; 16; 277.625; 279; 324; 343; 343;
22:03:02; 111; 2; 241.0; 248; 248; 248; 248;
22:03:02; 101; 31; 237.83870967741936; 239; 260; 270; 270;
22:03:02; 103; 31; 213.7741935483871; 211; 232; 333; 333;
22:03:02; 109; 1; 248.0; 248; 248; 248; 248;
22:03:03; 111; 2; 201.0; 214; 214; 214; 214;
22:03:03; 101; 55; 247.4181818181818; 244; 278; 353; 353;
22:03:03; 103; 59; 223.94915254237287; 215; 261; 333; 333;
22:03:03; 109; 2; 284.5; 309; 309; 309; 309;
22:03:04; 111; 5; 259.6; 270; 319; 319; 319;
22:03:04; 101; 55; 250.4181818181818; 242; 289; 456; 456;
22:03:04; 103; 50; 214.68; 208; 264; 379; 379;
22:03:04; 129; 1; 312.0; 312; 312; 312; 312;
22:03:04; 109; 4; 253.75; 251; 276; 276; 276;
22:03:05; 111; 2; 208.0; 218; 218; 218; 218;
22:03:05; 101; 33; 246.9090909090909; 244; 265; 331; 331;
22:03:05; 103; 35; 211.82857142857142; 210; 229; 281; 281;
22:03:05; 109; 2; 247.5; 248; 248; 248; 248;
22:03:06; 101; 66; 244.9848484848485; 244; 274; 309; 309;
22:03:06; 103; 81; 215.30864197530863; 208; 253; 311; 311;
22:03:07; 101; 45; 245.75555555555556; 243; 269; 351; 351;
22:03:07; 103; 35; 207.57142857142858; 208; 229; 283; 283;
22:03:08; 111; 2; 216.5; 225; 225; 225; 225;
22:03:08; 101; 40; 240.65; 241; 267; 326; 326;
22:03:08; 103; 43; 211.30232558139534; 208; 236; 292; 292;
22:03:08; 129; 1; 245.0; 245; 245; 245; 245;
22:03:08; 109; 2; 249.5; 259; 259; 259; 259;
22:03:09; 111; 1; 235.0; 235; 235; 235; 235;
22:03:09; 101; 41; 242.1219512195122; 242; 261; 304; 304;
22:03:09; 103; 41; 227.17073170731706; 211; 278; 526; 526;
22:03:10; 111; 1; 218.0; 218; 218; 218; 218;
22:03:10; 101; 46; 239.04347826086956; 238; 258; 293; 293;
22:03:10; 103; 54; 211.24074074074073; 214; 238; 251; 251;
22:03:11; 101; 66; 248.03030303030303; 243; 281; 337; 337;
22:03:11; 103; 67; 217.23880597014926; 211; 259; 427; 427;
22:03:12; 111; 4; 239.25; 256; 269; 269; 269;
22:03:12; 101; 63; 242.79365079365078; 241; 268; 304; 304;
22:03:12; 103; 67; 225.044776119403; 213; 272; 354; 354;
22:03:12; 129; 1; 246.0; 246; 246; 246; 246;
22:03:12; 109; 6; 274.3333333333333; 267; 329; 329; 329;
22:03:13; 101; 48; 245.16666666666666; 240; 267; 375; 375;
22:03:13; 103; 44; 209.47727272727272; 211; 237; 253; 253;
22:03:14; 111; 1; 231.0; 231; 231; 231; 231;
22:03:14; 101; 39; 242.48717948717947; 241; 264; 292; 292;
22:03:14; 103; 40; 213.375; 213; 233; 257; 257;
22:03:14; 109; 2; 253.5; 257; 257; 257; 257;
22:03:15; 111; 1; 237.0; 237; 237; 237; 237;
22:03:15; 101; 41; 255.7560975609756; 249; 293; 330; 330;
22:03:15; 103; 37; 210.32432432432432; 213; 260; 287; 287;
22:03:15; 129; 1; 246.0; 246; 246; 246; 246;
22:03:15; 109; 1; 239.0; 239; 239; 239; 239;
22:03:16; 111; 15; 227.4; 229; 254; 282; 282;
22:03:16; 101; 54; 246.11111111111111; 243; 283; 342; 342;
22:03:16; 103; 57; 219.71929824561403; 213; 256; 420; 420;
22:03:16; 109; 15; 267.93333333333334; 255; 299; 347; 347;
22:03:17; 111; 2; 218.5; 220; 220; 220; 220;
22:03:17; 101; 42; 245.4047619047619; 244; 270; 318; 318;
22:03:17; 103; 44; 215.25; 212; 230; 331; 331;
22:03:17; 109; 3; 256.6666666666667; 258; 261; 261; 261;
22:03:18; 111; 1; 221.0; 221; 221; 221; 221;
22:03:18; 101; 39; 245.46153846153845; 245; 265; 302; 302;
22:03:18; 103; 37; 219.40540540540542; 212; 244; 592; 592;
22:03:18; 109; 1; 248.0; 248; 248; 248; 248;
22:03:19; 101; 39; 248.05128205128204; 244; 280; 324; 324;
22:03:19; 103; 42; 209.16666666666666; 208; 220; 392; 392;
22:03:20; 101; 41; 248.65853658536585; 244; 269; 353; 353;
22:03:20; 103; 38; 209.47368421052633; 213; 232; 253; 253;
22:03:21; 111; 1; 280.0; 280; 280; 280; 280;
22:03:21; 101; 54; 248.85185185185185; 246; 301; 314; 314;
22:03:21; 103; 56; 214.51785714285714; 210; 236; 347; 347;
22:03:21; 129; 2; 266.5; 270; 270; 270; 270;
22:03:22; 101; 52; 251.19230769230768; 249; 284; 461; 461;
22:03:22; 103; 47; 220.87234042553192; 211; 266; 483; 483;
22:03:22; 129; 1; 257.0; 257; 257; 257; 257;
22:03:23; 111; 2; 245.5; 289; 289; 289; 289;
22:03:23; 101; 65; 247.6; 248; 274; 311; 311;
22:03:23; 103; 69; 220.1159420289855; 210; 256; 516; 516;
22:03:23; 109; 2; 260.5; 273; 273; 273; 273;
22:03:24; 111; 5; 207.0; 207; 222; 222; 222;
22:03:24; 101; 54; 245.75925925925927; 243; 266; 330; 330;
22:03:24; 103; 58; 241.31034482758622; 218; 306; 526; 526;
22:03:24; 109; 5; 267.8; 252; 309; 309; 309;
22:03:25; 101; 45; 239.82222222222222; 243; 259; 285; 285;
22:03:25; 103; 42; 215.11904761904762; 208; 253; 413; 413;
22:03:26; 111; 2; 223.0; 229; 229; 229; 229;
22:03:26; 101; 53; 241.81132075471697; 242; 266; 320; 320;
22:03:26; 103; 53; 224.67924528301887; 213; 265; 490; 490;
22:03:26; 129; 1; 245.0; 245; 245; 245; 245;
22:03:26; 109; 4; 249.75; 248; 263; 263; 263;
22:03:27; 111; 4; 257.25; 268; 299; 299; 299;
22:03:27; 101; 45; 246.62222222222223; 242; 279; 358; 358;
22:03:27; 103; 51; 217.19607843137254; 211; 243; 482; 482;
22:03:27; 109; 4; 250.0; 245; 273; 273; 273;
22:03:28; 111; 3; 245.0; 258; 260; 260; 260;
22:03:28; 101; 46; 248.04347826086956; 247; 285; 295; 295;
22:03:28; 103; 43; 230.02325581395348; 210; 264; 530; 530;
22:03:28; 109; 4; 253.25; 253; 267; 267; 267;
22:03:29; 111; 3; 208.66666666666666; 211; 213; 213; 213;
22:03:29; 101; 47; 242.80851063829786; 238; 276; 323; 323;
22:03:29; 103; 47; 221.91489361702128; 209; 254; 533; 533;
22:03:29; 109; 4; 243.5; 250; 266; 266; 266;
22:03:30; 111; 1; 212.0; 212; 212; 212; 212;
22:03:30; 101; 58; 247.89655172413794; 244; 276; 377; 377;
22:03:30; 103; 64; 210.9375; 209; 240; 288; 288;
22:03:30; 109; 1; 240.0; 240; 240; 240; 240;
22:03:31; 111; 14; 218.64285714285714; 221; 257; 281; 281;
22:03:31; 101; 46; 252.19565217391303; 247; 295; 329; 329;
22:03:31; 103; 43; 210.8139534883721; 212; 230; 278; 278;
22:03:31; 109; 14; 294.64285714285717; 276; 355; 438; 438;
22:03:32; 101; 40; 248.85; 244; 277; 299; 299;
22:03:32; 103; 37; 213.24324324324326; 211; 234; 286; 286;
22:03:33; 111; 1; 230.0; 230; 230; 230; 230;
22:03:33; 101; 48; 247.35416666666666; 245; 273; 330; 330;
22:03:33; 103; 45; 213.06666666666666; 211; 230; 428; 428;
22:03:33; 109; 1; 263.0; 263; 263; 263; 263;
22:03:34; 111; 1; 221.0; 221; 221; 221; 221;
22:03:34; 101; 33; 245.9090909090909; 245; 278; 308; 308;
22:03:34; 103; 32; 216.0625; 211; 249; 304; 304;
22:03:34; 109; 1; 247.0; 247; 247; 247; 247;
22:03:35; 111; 4; 247.0; 255; 308; 308; 308;
22:03:35; 101; 45; 253.24444444444444; 249; 284; 361; 361;
22:03:35; 103; 43; 227.95348837209303; 209; 276; 541; 541;
22:03:35; 109; 4; 267.5; 277; 304; 304; 304;
22:03:36; 101; 40; 244.325; 243; 272; 292; 292;
22:03:36; 103; 42; 213.0952380952381; 210; 251; 285; 285;
22:03:37; 101; 41; 250.26829268292684; 245; 278; 327; 327;
22:03:37; 103; 44; 224.27272727272728; 208; 244; 501; 501;
22:03:38; 111; 1; 242.0; 242; 242; 242; 242;
22:03:38; 101; 35; 246.34285714285716; 246; 272; 302; 302;
22:03:38; 103; 33; 208.78787878787878; 210; 228; 295; 295;
22:03:39; 111; 1; 259.0; 259; 259; 259; 259;
22:03:39; 101; 41; 249.9512195121951; 251; 273; 305; 305;
22:03:39; 103; 47; 209.7872340425532; 208; 230; 288; 288;
22:03:39; 109; 2; 274.5; 308; 308; 308; 308;
22:03:40; 101; 33; 254.4848484848485; 248; 287; 329; 329;
22:03:40; 103; 27; 209.92592592592592; 211; 237; 263; 263;
22:03:41; 111; 2; 223.5; 250; 250; 250; 250;
22:03:41; 101; 63; 251.4126984126984; 246; 294; 361; 361;
22:03:41; 103; 80; 233.125; 214; 284; 519; 519;
22:03:41; 129; 1; 298.0; 298; 298; 298; 298;
22:03:41; 109; 1; 250.0; 250; 250; 250; 250;
22:03:42; 111; 4; 215.5; 204; 254; 254; 254;
22:03:42; 101; 53; 253.0754716981132; 245; 291; 386; 386;
22:03:42; 103; 63; 224.61904761904762; 213; 284; 427; 427;
22:03:42; 129; 2; 296.0; 330; 330; 330; 330;
22:03:42; 109; 5; 269.0; 255; 315; 315; 315;
22:03:43; 111; 3; 243.33333333333334; 219; 310; 310; 310;
22:03:43; 101; 48; 249.85416666666666; 250; 273; 301; 301;
22:03:43; 103; 41; 211.0731707317073; 211; 229; 295; 295;
22:03:43; 109; 3; 274.6666666666667; 259; 310; 310; 310;
22:03:44; 111; 1; 229.0; 229; 229; 229; 229;
22:03:44; 101; 41; 247.46341463414635; 245; 270; 292; 292;
22:03:44; 103; 36; 213.5; 211; 248; 283; 283;
22:03:44; 109; 1; 314.0; 314; 314; 314; 314;
22:03:45; 111; 2; 209.5; 222; 222; 222; 222;
22:03:45; 101; 44; 248.5681818181818; 246; 265; 321; 321;
22:03:45; 103; 42; 221.4047619047619; 214; 272; 296; 296;
22:03:45; 109; 2; 294.5; 325; 325; 325; 325;
22:03:46; 111; 18; 230.38888888888889; 229; 257; 325; 325;
22:03:46; 101; 69; 250.2173913043478; 244; 285; 354; 354;
22:03:46; 103; 71; 231.30985915492957; 217; 277; 486; 486;
22:03:46; 109; 18; 262.77777777777777; 252; 314; 349; 349;
22:03:47; 111; 1; 213.0; 213; 213; 213; 213;
22:03:47; 101; 46; 250.82608695652175; 247; 281; 340; 340;
22:03:47; 103; 56; 216.85714285714286; 212; 253; 372; 372;
22:03:47; 129; 1; 260.0; 260; 260; 260; 260;
22:03:47; 109; 2; 258.5; 260; 260; 260; 260;
22:03:48; 111; 2; 212.5; 223; 223; 223; 223;
22:03:48; 101; 39; 248.43589743589743; 245; 279; 335; 335;
22:03:48; 103; 34; 218.7941176470588; 211; 245; 354; 354;
22:03:48; 109; 1; 301.0; 301; 301; 301; 301;
22:03:49; 111; 5; 233.8; 232; 261; 261; 261;
22:03:49; 101; 49; 248.44897959183675; 247; 280; 314; 314;
22:03:49; 103; 50; 211.7; 210; 270; 327; 327;
22:03:49; 109; 6; 250.33333333333334; 245; 281; 281; 281;
22:03:50; 111; 1; 223.0; 223; 223; 223; 223;
22:03:50; 101; 44; 247.13636363636363; 247; 275; 306; 306;
22:03:50; 103; 34; 208.64705882352942; 210; 224; 251; 251;
22:03:50; 109; 1; 281.0; 281; 281; 281; 281;
22:03:51; 111; 4; 209.25; 211; 249; 249; 249;
22:03:51; 101; 47; 246.0212765957447; 244; 274; 332; 332;
22:03:51; 103; 55; 220.78181818181818; 210; 256; 500; 500;
22:03:51; 109; 4; 271.0; 259; 318; 318; 318;
22:03:52; 111; 4; 264.0; 284; 313; 313; 313;
22:03:52; 101; 43; 245.27906976744185; 245; 259; 316; 316;
22:03:52; 103; 36; 221.33333333333334; 211; 269; 516; 516;
22:03:52; 109; 3; 248.33333333333334; 244; 260; 260; 260;
22:03:53; 111; 1; 199.0; 199; 199; 199; 199;
22:03:53; 101; 42; 246.71428571428572; 246; 276; 329; 329;
22:03:53; 103; 36; 211.0; 210; 240; 335; 335;
22:03:53; 109; 1; 244.0; 244; 244; 244; 244;
22:03:54; 111; 2; 252.0; 279; 279; 279; 279;
22:03:54; 101; 45; 240.37777777777777; 241; 259; 317; 317;
22:03:54; 103; 49; 214.14285714285714; 211; 245; 353; 353;
22:03:54; 109; 2; 241.0; 243; 243; 243; 243;
22:03:55; 111; 9; 223.77777777777777; 220; 252; 252; 252;
22:03:55; 101; 45; 241.9777777777778; 242; 261; 350; 350;
22:03:55; 103; 45; 215.06666666666666; 211; 262; 280; 280;
22:03:55; 109; 8; 258.0; 246; 302; 302; 302;
22:03:56; 111; 3; 237.0; 221; 274; 274; 274;
22:03:56; 101; 45; 242.15555555555557; 242; 261; 348; 348;
22:03:56; 103; 39; 210.23076923076923; 212; 225; 268; 268;
22:03:56; 109; 3; 247.0; 239; 268; 268; 268;
22:03:57; 101; 45; 246.13333333333333; 242; 256; 472; 472;
22:03:57; 103; 44; 225.45454545454547; 213; 267; 495; 495;
22:03:58; 111; 1; 199.0; 199; 199; 199; 199;
22:03:58; 101; 46; 242.5; 242; 268; 304; 304;
22:03:58; 103; 47; 215.70212765957447; 211; 240; 462; 462;
22:03:58; 109; 1; 282.0; 282; 282; 282; 282;
22:03:59; 111; 4; 230.25; 238; 243; 243; 243;
22:03:59; 101; 46; 245.7391304347826; 242; 271; 309; 309;
22:03:59; 103; 40; 215.0; 213; 256; 276; 276;
22:03:59; 109; 4; 248.25; 251; 261; 261; 261;
22:04:00; 111; 9; 251.33333333333334; 251; 332; 332; 332;
22:04:00; 101; 54; 250.87037037037038; 243; 310; 395; 395;
22:04:00; 103; 64; 221.53125; 214; 268; 335; 335;
22:04:00; 129; 1; 328.0; 328; 328; 328; 328;
22:04:00; 109; 8; 241.125; 238; 264; 264; 264;
22:04:01; 111; 15; 216.93333333333334; 206; 253; 263; 263;
22:04:01; 101; 60; 244.91666666666666; 246; 266; 313; 313;
22:04:01; 103; 47; 212.36170212765958; 211; 242; 270; 270;
22:04:01; 109; 15; 265.0; 255; 313; 331; 331;
22:04:02; 111; 2; 203.0; 210; 210; 210; 210;
22:04:02; 101; 57; 244.94736842105263; 243; 273; 306; 306;
22:04:02; 103; 62; 218.0483870967742; 212; 258; 328; 328;
22:04:02; 109; 2; 255.5; 264; 264; 264; 264;
22:04:03; 101; 48; 245.08333333333334; 243; 267; 349; 349;
